gl,16,10000,rok,30,28.102183609812332,28.732140128968908,28.41888448246267,28.104991775775446,28.103798262735896,28.102360701204304,28.102360701204304,28.102360701204304,28.102360701204304,28.102360701204304,28.102183609812332,6919.5,341.0,450.5
ri,16,10000,rok,30,28.741657280003686,28.749001176532573,28.744740927261827,28.74278557177726,28.742115491986354,28.741874072307027,28.741874072307027,28.741657280003686,28.741657280003686,28.741657280003686,28.741657280003686,5979.5,293.0,443.0
vn,16,10000,rok,30,28.416073158298005,28.737169415963837,28.436427168249008,28.421464308720644,28.419748304168184,28.418722099608495,28.416319022945423,28.41630193345778,28.41630193345778,28.416073158298005,28.416073158298005,6799.5,347.5,467.0
ra,16,10000,rok,30,28.101174491465404,28.38998700183119,28.10874269373751,28.10803201226227,28.10491704087017,28.104612831332112,28.102844388892912,28.1026385936189,28.1026385936189,28.102455088128046,28.101174491465404,8338.5,431.5,482.5
gl,30,10000,rok,30,28.101381071459976,28.13531228952504,28.109182351901104,28.10560845738027,28.104318228064596,28.10294424272176,28.10187042205701,28.10187042205701,28.1018237106016,28.101381071459976,28.101381071459976,7879.0,629.5,763.0
ri,30,10000,rok,30,28.100698609314037,28.140470530046095,28.106889272686487,28.10388296721949,28.101480359809827,28.10119464559628,28.100853689213423,28.100853689213423,28.100853689213423,28.100698609314037,28.100698609314037,5944.0,519.5,823.0
vn,30,10000,rok,30,28.101442365306156,28.739333717950636,28.286571794453785,28.11209190018156,28.10416075114891,28.102101025564664,28.10199413059472,28.101963790926085,28.101655208649547,28.101655208649547,28.101442365306156,7749.5,649.5,792.0
ra,30,10000,rok,30,28.101268933011085,28.13212827184686,28.106486434979875,28.105306915570296,28.102604128415827,28.102559244725477,28.102292634864053,28.102008297248553,28.101859296095167,28.101268933011085,28.101268933011085,7251.0,666.5,842.0
gl,49,10000,rok,30,28.100884128254208,28.12098084969722,28.108357965624535,28.102339282254515,28.102089267328488,28.101609674466367,28.10137293239474,28.10091650693132,28.100884128254208,28.100884128254208,28.100884128254208,7615.0,673.0,1119.0
ri,49,10000,rok,30,28.10062109817355,28.118304322223686,28.107060087718033,28.10264806542597,28.101652382284808,28.10129880692093,28.10129880692093,28.101222018190718,28.101222018190718,28.100931740957385,28.10062109817355,6443.0,757.0,1170.0
vn,49,10000,rok,30,28.101060606688,28.131738576793616,28.107919631539254,28.10509565301544,28.10252707746666,28.10142306635497,28.10142306635497,28.101131578982496,28.101131578982496,28.101131578982496,28.101060606688,6130.5,447.5,1214.0
ra,49,10000,rok,30,28.100718214931163,28.108418412383394,28.101982874185545,28.10128673819453,28.10101448004776,28.10089229607983,28.100790199754748,28.100763415628442,28.100763415628442,28.10073971826975,28.100718214931163,6026.5,805.0,1313.5
gl,16,10000,ack,30,4.440892098500626e-16,4.440892098500626e-16,4.440892098500626e-16,4.440892098500626e-16,4.440892098500626e-16,4.440892098500626e-16,4.440892098500626e-16,4.440892098500626e-16,4.440892098500626e-16,4.440892098500626e-16,4.440892098500626e-16,423.0,72.5,592.0
