gl,16,10000,ack,30,4.44E-16,4.44E-16,4.44E-16,4.44E-16,4.44E-16,4.44E-16,4.44E-16,4.44E-16,4.44E-16,4.44E-16,4.44E-16,480,45,398,,,,,,,,,
gl,16,10000,ack,30,4.44E-16,4.44E-16,4.44E-16,4.44E-16,4.44E-16,4.44E-16,4.44E-16,4.44E-16,4.44E-16,4.44E-16,4.44E-16,410,39,395,,,,,,,,,
gl,16,10000,ack,30,4.44E-16,4.44E-16,4.44E-16,4.44E-16,4.44E-16,4.44E-16,4.44E-16,4.44E-16,4.44E-16,4.44E-16,4.44E-16,445,42,402,,,,,,,,,
gl,16,10000,ack,30,4.44E-16,4.44E-16,4.44E-16,4.44E-16,4.44E-16,4.44E-16,4.44E-16,4.44E-16,4.44E-16,4.44E-16,4.44E-16,431,41,422,,,,,,,,,
gl,16,10000,ack,30,4.44E-16,4.44E-16,4.44E-16,4.44E-16,4.44E-16,4.44E-16,4.44E-16,4.44E-16,4.44E-16,4.44E-16,4.44E-16,467,43,398,,,,,,,,,
gl,16,10000,ack,30,4.44E-16,4.44E-16,4.44E-16,4.44E-16,4.44E-16,4.44E-16,4.44E-16,4.44E-16,4.44E-16,4.44E-16,4.44E-16,353,34,399,,,,,,,,,
gl,16,10000,ack,30,4.44E-16,4.44E-16,4.44E-16,4.44E-16,4.44E-16,4.44E-16,4.44E-16,4.44E-16,4.44E-16,4.44E-16,4.44E-16,490,46,404,,,,,,,,,
gl,16,10000,ack,30,4.44E-16,4.44E-16,4.44E-16,4.44E-16,4.44E-16,4.44E-16,4.44E-16,4.44E-16,4.44E-16,4.44E-16,4.44E-16,454,43,432,,,,,,,,,
gl,16,10000,ack,30,4.44E-16,4.44E-16,4.44E-16,4.44E-16,4.44E-16,4.44E-16,4.44E-16,4.44E-16,4.44E-16,4.44E-16,4.44E-16,453,44,401,,,,,,,,,
gl,16,10000,ack,30,4.44E-16,4.44E-16,4.44E-16,4.44E-16,4.44E-16,4.44E-16,4.44E-16,4.44E-16,4.44E-16,4.44E-16,4.44E-16,461,43,403,,,,,,,,,
gl,16,10000,ack,30,4.44E-16,4.44E-16,4.44E-16,4.44E-16,4.44E-16,4.44E-16,4.44E-16,4.44E-16,4.44E-16,4.44E-16,4.44E-16,449,42,401,,,,,,,,,
gl,16,10000,ack,30,4.44E-16,4.44E-16,4.44E-16,4.44E-16,4.44E-16,4.44E-16,4.44E-16,4.44E-16,4.44E-16,4.44E-16,4.44E-16,407,40,397,,,,,,,,,
gl,16,10000,ack,30,4.44E-16,4.44E-16,4.44E-16,4.44E-16,4.44E-16,4.44E-16,4.44E-16,4.44E-16,4.44E-16,4.44E-16,4.44E-16,441,41,397,,,,,,,,,
gl,16,10000,ack,30,4.44E-16,4.44E-16,4.44E-16,4.44E-16,4.44E-16,4.44E-16,4.44E-16,4.44E-16,4.44E-16,4.44E-16,4.44E-16,452,42,397,,,,,,,,,
gl,16,10000,ack,30,4.44E-16,4.44E-16,4.44E-16,4.44E-16,4.44E-16,4.44E-16,4.44E-16,4.44E-16,4.44E-16,4.44E-16,4.44E-16,432,44,434,,,,,,,,,
gl,16,10000,ack,30,4.44E-16,4.44E-16,4.44E-16,4.44E-16,4.44E-16,4.44E-16,4.44E-16,4.44E-16,4.44E-16,4.44E-16,4.44E-16,397,40,406,,,,,,,,,
gl,16,10000,ack,30,4.44E-16,4.44E-16,4.44E-16,4.44E-16,4.44E-16,4.44E-16,4.44E-16,4.44E-16,4.44E-16,4.44E-16,4.44E-16,437,47,438,,,,,,,,,
gl,16,10000,ack,30,4.44E-16,4.44E-16,4.44E-16,4.44E-16,4.44E-16,4.44E-16,4.44E-16,4.44E-16,4.44E-16,4.44E-16,4.44E-16,452,45,440,,,,,,,,,
gl,16,10000,ack,30,4.44E-16,4.44E-16,4.44E-16,4.44E-16,4.44E-16,4.44E-16,4.44E-16,4.44E-16,4.44E-16,4.44E-16,4.44E-16,429,46,434,,,,,,,,,
gl,16,10000,ack,30,4.44E-16,4.44E-16,4.44E-16,4.44E-16,4.44E-16,4.44E-16,4.44E-16,4.44E-16,4.44E-16,4.44E-16,4.44E-16,438,41,404,,,,,,,,,
gl,16,10000,ras,30,0,0,0,0,0,0,0,0,0,0,0,199,19,393,,,,,,,,,
gl,16,10000,ras,30,0,0,0,0,0,0,0,0,0,0,0,240,24,393,,,,,,,,,
gl,16,10000,ras,30,0,0,0,0,0,0,0,0,0,0,0,208,22,393,,,,,,,,,
gl,16,10000,ras,30,0,0,0,0,0,0,0,0,0,0,0,216,23,403,,,,,,,,,
gl,16,10000,ras,30,0,0,0,0,0,0,0,0,0,0,0,212,21,390,,,,,,,,,
gl,16,10000,ras,30,0,0,0,0,0,0,0,0,0,0,0,228,23,395,,,,,,,,,
gl,16,10000,ras,30,0,0,0,0,0,0,0,0,0,0,0,216,23,396,,,,,,,,,
gl,16,10000,ras,30,0,0,0,0,0,0,0,0,0,0,0,193,20,391,,,,,,,,,
gl,16,10000,ras,30,0,0,0,0,0,0,0,0,0,0,0,206,21,389,,,,,,,,,
gl,16,10000,ras,30,0,0,0,0,0,0,0,0,0,0,0,215,22,393,,,,,,,,,
gl,16,10000,ras,30,0,0,0,0,0,0,0,0,0,0,0,214,22,426,,,,,,,,,
gl,16,10000,ras,30,0,0,0,0,0,0,0,0,0,0,0,192,22,403,,,,,,,,,
gl,16,10000,ras,30,0,0,0,0,0,0,0,0,0,0,0,189,19,420,,,,,,,,,
gl,16,10000,ras,30,0,0,0,0,0,0,0,0,0,0,0,174,18,397,,,,,,,,,
gl,16,10000,ras,30,0,0,0,0,0,0,0,0,0,0,0,230,24,413,,,,,,,,,
gl,16,10000,ras,30,0,0,0,0,0,0,0,0,0,0,0,233,22,430,,,,,,,,,
gl,16,10000,ras,30,0,0,0,0,0,0,0,0,0,0,0,177,19,410,,,,,,,,,
gl,16,10000,ras,30,0,0,0,0,0,0,0,0,0,0,0,185,20,430,,,,,,,,,
gl,16,10000,ras,30,0,0,0,0,0,0,0,0,0,0,0,240,26,401,,,,,,,,,
gl,16,10000,ras,30,0,0,0,0,0,0,0,0,0,0,0,239,24,410,,,,,,,,,
gl,30,10000,rok,30,28.1002073,28.1037255,28.1037255,28.1037255,28.10306214,28.10298125,28.10078722,28.10078722,28.1002073,28.1002073,28.1002073,7078,385,521,,,,,,,,,
gl,30,10000,rok,30,28.10065289,28.12241175,28.10065289,28.10065289,28.10065289,28.10065289,28.10065289,28.10065289,28.10065289,28.10065289,28.10065289,1971,131,520,,,,,,,,,
gl,30,10000,rok,30,28.09454896,28.10562648,28.1003136,28.09454896,28.09454896,28.09454896,28.09454896,28.09454896,28.09454896,28.09454896,28.09454896,2749,156,512,,,,,,,,,
gl,30,10000,rok,30,28.10108174,28.1420454,28.10460377,28.10305703,28.1014113,28.1014113,28.1014113,28.10108174,28.10108174,28.10108174,28.10108174,6249,320,521,,,,,,,,,
gl,30,10000,rok,30,28.75123123,28.76020291,28.75647478,28.75370354,28.75123123,28.75123123,28.75123123,28.75123123,28.75123123,28.75123123,28.75123123,3344,196,523,,,,,,,,,
gl,30,10000,rok,30,28.10024109,28.11880673,28.1055934,28.1020391,28.10024109,28.10024109,28.10024109,28.10024109,28.10024109,28.10024109,28.10024109,3969,230,522,,,,,,,,,
gl,30,10000,rok,30,28.73262618,28.75112621,28.74782638,28.74782638,28.74475166,28.74242761,28.74029125,28.73702451,28.73673992,28.73480441,28.73262618,9244,489,525,,,,,,,,,
gl,30,10000,rok,30,28.10102388,28.10251576,28.10201056,28.10201056,28.10201056,28.10173802,28.10173802,28.10173802,28.10173802,28.10102388,28.10102388,8249,445,519,,,,,,,,,
gl,30,10000,rok,30,28.1005196,28.11598524,28.10424755,28.10424755,28.10424755,28.10424755,28.10424755,28.1019971,28.1005196,28.1005196,28.1005196,7440,415,521,,,,,,,,,
gl,30,10000,rok,30,28.75134964,28.75341419,28.75149617,28.75149186,28.75149186,28.75149186,28.75134964,28.75134964,28.75134964,28.75134964,28.75134964,5522,289,514,,,,,,,,,
gl,30,10000,rok,30,28.1003476,28.12219179,28.10426675,28.1003476,28.1003476,28.1003476,28.1003476,28.1003476,28.1003476,28.1003476,28.1003476,2206,135,511,,,,,,,,,
gl,30,10000,rok,30,28.10049557,28.10405162,28.10405162,28.10405162,28.10405162,28.10405162,28.10049557,28.10049557,28.10049557,28.10049557,28.10049557,5559,288,514,,,,,,,,,
gl,30,10000,rok,30,28.74147271,28.7478914,28.74261653,28.74231648,28.74231648,28.74147271,28.74147271,28.74147271,28.74147271,28.74147271,28.74147271,4449,255,530,,,,,,,,,
gl,30,10000,rok,30,28.73495831,28.74076096,28.74076096,28.74076096,28.74064825,28.74064825,28.74064825,28.74064825,28.74064825,28.73498711,28.73495831,9677,501,521,,,,,,,,,
gl,30,10000,rok,30,28.10042453,28.10042453,28.10042453,28.10042453,28.10042453,28.10042453,28.10042453,28.10042453,28.10042453,28.10042453,28.10042453,828,82,547,,,,,,,,,
gl,30,10000,rok,30,28.10083877,28.11975125,28.11090553,28.10921707,28.10921707,28.10802791,28.10802791,28.1049801,28.1049801,28.10229259,28.10083877,9792,511,526,,,,,,,,,
gl,30,10000,rok,30,28.09714925,28.74285207,28.73753938,28.72942815,28.24815214,28.10348436,28.10110019,28.09714925,28.09714925,28.09714925,28.09714925,6541,348,523,,,,,,,,,
gl,30,10000,rok,30,28.10126107,28.22843312,28.12795481,28.10566109,28.10499742,28.10145202,28.10126107,28.10126107,28.10126107,28.10126107,28.10126107,5291,282,520,,,,,,,,,
gl,30,10000,rok,30,28.10072624,28.15103768,28.10451586,28.10406444,28.10406444,28.10406444,28.10388637,28.10265265,28.10265265,28.10072624,28.10072624,8538,466,530,,,,,,,,,
gl,30,10000,rok,30,28.10096875,28.14671136,28.1049202,28.10139681,28.10139681,28.10096875,28.10096875,28.10096875,28.10096875,28.10096875,28.10096875,4474,248,521,,,,,,,,,
gl,30,10000,ack,30,4.44E-16,4.44E-16,4.44E-16,4.44E-16,4.44E-16,4.44E-16,4.44E-16,4.44E-16,4.44E-16,4.44E-16,4.44E-16,409,74,808,,,,,,,,,
gl,30,10000,ack,30,4.44E-16,4.44E-16,4.44E-16,4.44E-16,4.44E-16,4.44E-16,4.44E-16,4.44E-16,4.44E-16,4.44E-16,4.44E-16,418,65,715,,,,,,,,,
gl,30,10000,ack,30,4.44E-16,4.44E-16,4.44E-16,4.44E-16,4.44E-16,4.44E-16,4.44E-16,4.44E-16,4.44E-16,4.44E-16,4.44E-16,448,67,737,,,,,,,,,
gl,30,10000,ack,30,4.44E-16,4.44E-16,4.44E-16,4.44E-16,4.44E-16,4.44E-16,4.44E-16,4.44E-16,4.44E-16,4.44E-16,4.44E-16,478,72,743,,,,,,,,,
gl,30,10000,ack,30,4.44E-16,4.44E-16,4.44E-16,4.44E-16,4.44E-16,4.44E-16,4.44E-16,4.44E-16,4.44E-16,4.44E-16,4.44E-16,418,68,742,,,,,,,,,
gl,30,10000,ack,30,4.44E-16,4.44E-16,4.44E-16,4.44E-16,4.44E-16,4.44E-16,4.44E-16,4.44E-16,4.44E-16,4.44E-16,4.44E-16,435,65,725,,,,,,,,,
gl,30,10000,ack,30,4.44E-16,4.44E-16,4.44E-16,4.44E-16,4.44E-16,4.44E-16,4.44E-16,4.44E-16,4.44E-16,4.44E-16,4.44E-16,420,64,725,,,,,,,,,
gl,30,10000,ack,30,4.44E-16,4.44E-16,4.44E-16,4.44E-16,4.44E-16,4.44E-16,4.44E-16,4.44E-16,4.44E-16,4.44E-16,4.44E-16,426,66,711,,,,,,,,,
gl,30,10000,ack,30,4.44E-16,4.44E-16,4.44E-16,4.44E-16,4.44E-16,4.44E-16,4.44E-16,4.44E-16,4.44E-16,4.44E-16,4.44E-16,403,63,724,,,,,,,,,
gl,30,10000,ack,30,4.44E-16,4.44E-16,4.44E-16,4.44E-16,4.44E-16,4.44E-16,4.44E-16,4.44E-16,4.44E-16,4.44E-16,4.44E-16,447,67,702,,,,,,,,,
gl,30,10000,ack,30,4.44E-16,4.44E-16,4.44E-16,4.44E-16,4.44E-16,4.44E-16,4.44E-16,4.44E-16,4.44E-16,4.44E-16,4.44E-16,420,64,727,,,,,,,,,
gl,30,10000,ack,30,4.44E-16,4.44E-16,4.44E-16,4.44E-16,4.44E-16,4.44E-16,4.44E-16,4.44E-16,4.44E-16,4.44E-16,4.44E-16,367,59,725,,,,,,,,,
gl,30,10000,ack,30,4.44E-16,4.44E-16,4.44E-16,4.44E-16,4.44E-16,4.44E-16,4.44E-16,4.44E-16,4.44E-16,4.44E-16,4.44E-16,418,64,725,,,,,,,,,
gl,30,10000,ack,30,4.44E-16,4.44E-16,4.44E-16,4.44E-16,4.44E-16,4.44E-16,4.44E-16,4.44E-16,4.44E-16,4.44E-16,4.44E-16,431,66,736,,,,,,,,,
gl,30,10000,ack,30,4.44E-16,4.44E-16,4.44E-16,4.44E-16,4.44E-16,4.44E-16,4.44E-16,4.44E-16,4.44E-16,4.44E-16,4.44E-16,420,63,700,,,,,,,,,
gl,30,10000,ack,30,4.44E-16,4.44E-16,4.44E-16,4.44E-16,4.44E-16,4.44E-16,4.44E-16,4.44E-16,4.44E-16,4.44E-16,4.44E-16,419,63,722,,,,,,,,,
gl,30,10000,ack,30,4.44E-16,4.44E-16,4.44E-16,4.44E-16,4.44E-16,4.44E-16,4.44E-16,4.44E-16,4.44E-16,4.44E-16,4.44E-16,350,56,726,,,,,,,,,
gl,30,10000,ack,30,4.44E-16,4.44E-16,4.44E-16,4.44E-16,4.44E-16,4.44E-16,4.44E-16,4.44E-16,4.44E-16,4.44E-16,4.44E-16,427,65,723,,,,,,,,,
gl,30,10000,ack,30,4.44E-16,4.44E-16,4.44E-16,4.44E-16,4.44E-16,4.44E-16,4.44E-16,4.44E-16,4.44E-16,4.44E-16,4.44E-16,432,65,723,,,,,,,,,
gl,30,10000,ack,30,4.44E-16,4.44E-16,4.44E-16,4.44E-16,4.44E-16,4.44E-16,4.44E-16,4.44E-16,4.44E-16,4.44E-16,4.44E-16,436,67,728,,,,,,,,,
gl,30,10000,ras,30,0,0,0,0,0,0,0,0,0,0,0,208,35,706,,,,,,,,,
gl,30,10000,ras,30,0,0,0,0,0,0,0,0,0,0,0,195,35,708,,,,,,,,,
gl,30,10000,ras,30,0,0,0,0,0,0,0,0,0,0,0,210,35,707,,,,,,,,,
gl,30,10000,ras,30,0,0,0,0,0,0,0,0,0,0,0,213,37,712,,,,,,,,,
gl,30,10000,ras,30,0,0,0,0,0,0,0,0,0,0,0,220,39,687,,,,,,,,,
gl,30,10000,ras,30,0,0,0,0,0,0,0,0,0,0,0,225,42,711,,,,,,,,,
gl,30,10000,ras,30,0,0,0,0,0,0,0,0,0,0,0,230,41,709,,,,,,,,,
gl,30,10000,ras,30,0,0,0,0,0,0,0,0,0,0,0,204,34,708,,,,,,,,,
gl,30,10000,ras,30,0,0,0,0,0,0,0,0,0,0,0,215,38,707,,,,,,,,,
gl,30,10000,ras,30,0,0,0,0,0,0,0,0,0,0,0,191,34,690,,,,,,,,,
gl,30,10000,ras,30,0,0,0,0,0,0,0,0,0,0,0,212,39,713,,,,,,,,,
gl,30,10000,ras,30,0,0,0,0,0,0,0,0,0,0,0,205,36,714,,,,,,,,,
gl,30,10000,ras,30,0,0,0,0,0,0,0,0,0,0,0,219,39,712,,,,,,,,,
gl,30,10000,ras,30,0,0,0,0,0,0,0,0,0,0,0,211,41,723,,,,,,,,,
gl,30,10000,ras,30,0,0,0,0,0,0,0,0,0,0,0,201,37,693,,,,,,,,,
gl,30,10000,ras,30,0,0,0,0,0,0,0,0,0,0,0,215,40,724,,,,,,,,,
gl,30,10000,ras,30,0,0,0,0,0,0,0,0,0,0,0,201,43,751,,,,,,,,,
gl,30,10000,ras,30,0,0,0,0,0,0,0,0,0,0,0,183,31,716,,,,,,,,,
gl,30,10000,ras,30,0,0,0,0,0,0,0,0,0,0,0,211,40,701,,,,,,,,,
gl,30,10000,ras,30,0,0,0,0,0,0,0,0,0,0,0,189,34,697,,,,,,,,,
gl,49,10000,rok,30,28.72613339,28.73864271,28.73738156,28.73419744,28.72613339,28.72613339,28.72613339,28.72613339,28.72613339,28.72613339,28.72613339,3952,338,762,,,,,,,,,
gl,49,10000,rok,30,28.72920503,28.74370764,28.74076554,28.74076554,28.73262206,28.73262206,28.73262206,28.72920503,28.72920503,28.72920503,28.72920503,6344,536,769,,,,,,,,,
gl,49,10000,rok,30,28.73451184,28.75140293,28.74852139,28.7464024,28.7464024,28.73847773,28.73847773,28.73847773,28.73451184,28.73451184,28.73451184,7556,608,870,,,,,,,,,
gl,49,10000,rok,30,28.10335237,28.75819945,28.7447909,28.7447909,28.74412344,28.69603379,28.14116744,28.10607507,28.10335237,28.10335237,28.10335237,7828,621,763,,,,,,,,,
gl,49,10000,rok,30,28.73263591,28.74297327,28.74237732,28.74206236,28.7369442,28.73263591,28.73263591,28.73263591,28.73263591,28.73263591,28.73263591,4353,388,760,,,,,,,,,
gl,49,10000,rok,30,28.75143775,28.75702247,28.75283435,28.75231453,28.75149328,28.75149328,28.75149328,28.75149328,28.75149328,28.75149328,28.75143775,9350,717,764,,,,,,,,,
gl,49,10000,rok,30,28.10024397,28.10341626,28.1016022,28.1016022,28.10024397,28.10024397,28.10024397,28.10024397,28.10024397,28.10024397,28.10024397,3320,295,781,,,,,,,,,
gl,49,10000,rok,30,28.10060573,28.10172077,28.10172077,28.10172077,28.10172077,28.10172077,28.10172077,28.10172077,28.10060573,28.10060573,28.10060573,7702,626,875,,,,,,,,,
gl,49,10000,rok,30,28.10170122,28.11896022,28.10333185,28.10170122,28.10170122,28.10170122,28.10170122,28.10170122,28.10170122,28.10170122,28.10170122,2651,248,767,,,,,,,,,
gl,49,10000,rok,30,28.74095657,28.74498517,28.74334281,28.74126126,28.74126126,28.74106966,28.74106966,28.74095657,28.74095657,28.74095657,28.74095657,6704,551,767,,,,,,,,,
gl,49,10000,rok,30,28.10061528,28.11042556,28.10061528,28.10061528,28.10061528,28.10061528,28.10061528,28.10061528,28.10061528,28.10061528,28.10061528,1561,152,865,,,,,,,,,
gl,49,10000,rok,30,28.72886787,28.73674626,28.73394435,28.73114056,28.73114056,28.73114056,28.72886787,28.72886787,28.72886787,28.72886787,28.72886787,5181,456,767,,,,,,,,,
gl,49,10000,rok,30,28.10051438,28.10556805,28.10184425,28.10184425,28.10156959,28.1007134,28.1007134,28.1007134,28.1007134,28.1007134,28.10051438,9447,720,760,,,,,,,,,
gl,49,10000,rok,30,28.73481579,28.74187383,28.74179676,28.7400761,28.7396581,28.73558819,28.73524939,28.73524939,28.73524939,28.73481579,28.73481579,8002,651,856,,,,,,,,,
gl,49,10000,rok,30,28.10053166,28.40350174,28.10069762,28.10069762,28.10069762,28.10069762,28.10069762,28.10053166,28.10053166,28.10053166,28.10053166,6212,514,755,,,,,,,,,
gl,49,10000,rok,30,28.10101411,28.1255095,28.10581489,28.10131064,28.10101411,28.10101411,28.10101411,28.10101411,28.10101411,28.10101411,28.10101411,3101,275,865,,,,,,,,,
gl,49,10000,rok,30,28.72245383,28.73447912,28.72557086,28.72557086,28.72557086,28.72557086,28.72557086,28.72557086,28.72557086,28.72557086,28.72245383,9652,739,768,,,,,,,,,
gl,49,10000,rok,30,28.10093023,28.11927548,28.10142194,28.10142194,28.10142194,28.10142194,28.10120925,28.10120925,28.10093023,28.10093023,28.10093023,7156,583,769,,,,,,,,,
gl,49,10000,rok,30,28.09770598,28.10467365,28.10467365,28.10400846,28.09960532,28.09960532,28.09960532,28.09960532,28.09960532,28.09960532,28.09770598,9873,751,765,,,,,,,,,
gl,49,10000,rok,30,28.10045667,28.10172068,28.10172068,28.10045667,28.10045667,28.10045667,28.10045667,28.10045667,28.10045667,28.10045667,28.10045667,2959,264,763,,,,,,,,,
gl,49,10000,ack,30,4.44E-16,4.44E-16,4.44E-16,4.44E-16,4.44E-16,4.44E-16,4.44E-16,4.44E-16,4.44E-16,4.44E-16,4.44E-16,411,93,1221,,,,,,,,,
gl,49,10000,ack,30,4.44E-16,4.44E-16,4.44E-16,4.44E-16,4.44E-16,4.44E-16,4.44E-16,4.44E-16,4.44E-16,4.44E-16,4.44E-16,406,93,1160,,,,,,,,,
gl,49,10000,ack,30,4.44E-16,4.44E-16,4.44E-16,4.44E-16,4.44E-16,4.44E-16,4.44E-16,4.44E-16,4.44E-16,4.44E-16,4.44E-16,431,94,1147,,,,,,,,,
gl,49,10000,ack,30,4.44E-16,4.44E-16,4.44E-16,4.44E-16,4.44E-16,4.44E-16,4.44E-16,4.44E-16,4.44E-16,4.44E-16,4.44E-16,386,88,1155,,,,,,,,,
gl,49,10000,ack,30,4.44E-16,4.44E-16,4.44E-16,4.44E-16,4.44E-16,4.44E-16,4.44E-16,4.44E-16,4.44E-16,4.44E-16,4.44E-16,439,97,1147,,,,,,,,,
gl,49,10000,ack,30,4.44E-16,4.44E-16,4.44E-16,4.44E-16,4.44E-16,4.44E-16,4.44E-16,4.44E-16,4.44E-16,4.44E-16,4.44E-16,444,97,1161,,,,,,,,,
gl,49,10000,ack,30,4.44E-16,4.44E-16,4.44E-16,4.44E-16,4.44E-16,4.44E-16,4.44E-16,4.44E-16,4.44E-16,4.44E-16,4.44E-16,420,93,1172,,,,,,,,,
gl,49,10000,ack,30,4.44E-16,4.44E-16,4.44E-16,4.44E-16,4.44E-16,4.44E-16,4.44E-16,4.44E-16,4.44E-16,4.44E-16,4.44E-16,378,104,1269,,,,,,,,,
gl,49,10000,ack,30,4.44E-16,4.44E-16,4.44E-16,4.44E-16,4.44E-16,4.44E-16,4.44E-16,4.44E-16,4.44E-16,4.44E-16,4.44E-16,398,91,1163,,,,,,,,,
gl,49,10000,ack,30,4.44E-16,4.44E-16,4.44E-16,4.44E-16,4.44E-16,4.44E-16,4.44E-16,4.44E-16,4.44E-16,4.44E-16,4.44E-16,440,97,1127,,,,,,,,,
gl,49,10000,ack,30,4.44E-16,4.44E-16,4.44E-16,4.44E-16,4.44E-16,4.44E-16,4.44E-16,4.44E-16,4.44E-16,4.44E-16,4.44E-16,446,98,1153,,,,,,,,,
gl,49,10000,ack,30,4.44E-16,4.44E-16,4.44E-16,4.44E-16,4.44E-16,4.44E-16,4.44E-16,4.44E-16,4.44E-16,4.44E-16,4.44E-16,430,96,1156,,,,,,,,,
gl,49,10000,ack,30,4.44E-16,4.44E-16,4.44E-16,4.44E-16,4.44E-16,4.44E-16,4.44E-16,4.44E-16,4.44E-16,4.44E-16,4.44E-16,379,88,1152,,,,,,,,,
gl,49,10000,ack,30,4.44E-16,4.44E-16,4.44E-16,4.44E-16,4.44E-16,4.44E-16,4.44E-16,4.44E-16,4.44E-16,4.44E-16,4.44E-16,445,98,1133,,,,,,,,,
gl,49,10000,ack,30,4.44E-16,4.44E-16,4.44E-16,4.44E-16,4.44E-16,4.44E-16,4.44E-16,4.44E-16,4.44E-16,4.44E-16,4.44E-16,394,91,1152,,,,,,,,,
gl,49,10000,ack,30,4.44E-16,4.44E-16,4.44E-16,4.44E-16,4.44E-16,4.44E-16,4.44E-16,4.44E-16,4.44E-16,4.44E-16,4.44E-16,439,94,1151,,,,,,,,,
gl,49,10000,ack,30,4.44E-16,4.44E-16,4.44E-16,4.44E-16,4.44E-16,4.44E-16,4.44E-16,4.44E-16,4.44E-16,4.44E-16,4.44E-16,409,92,1145,,,,,,,,,
gl,49,10000,ack,30,4.44E-16,4.44E-16,4.44E-16,4.44E-16,4.44E-16,4.44E-16,4.44E-16,4.44E-16,4.44E-16,4.44E-16,4.44E-16,384,90,1154,,,,,,,,,
gl,49,10000,ack,30,4.44E-16,4.44E-16,4.44E-16,4.44E-16,4.44E-16,4.44E-16,4.44E-16,4.44E-16,4.44E-16,4.44E-16,4.44E-16,405,91,1142,,,,,,,,,
